order_id,order_date,customer_name,customer_country,product_name,category,supplier_name,warehouse_name,quantity_ordered,unit_price,total_price,shipment_id,transporter_name,shipment_date,delivery_date,delivery_status
10738,2025-07-23,BYD Auto,USA,Thermostat,Home Automation,Sunrise Electronics,East Coast DC,27,418.73,11305.710000000001,SHP10738,FedEx Logistics,2025-07-28,2025-07-31,Delivered
10739,2024-03-31,Bosch GmbH,UK,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,115,103.19,11866.85,SHP10739,FedEx Logistics,2024-04-04,2024-04-09,Delivered
10740,2025-05-23,Bosch GmbH,UK,PCB Board,Electronics,Quantum Supplies,West Coast DC,177,435.1,77012.7,SHP10740,UPS Global,2025-05-27,2025-05-30,Delivered
10741,2025-07-31,Bosch GmbH,UK,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,122,311.75,38033.5,SHP10741,FedEx Logistics,2025-08-04,2025-08-05,Delivered
10742,2024-03-27,Philips Healthcare,UK,Door Sensor,Home Automation,GreenLeaf Components,Middle East Hub,176,485.41,85432.16,SHP10742,UPS Global,2024-04-01,2024-04-01,Delivered
10743,2024-09-25,LG Electronics,Germany,Energy Meter,Energy,GreenLeaf Components,Middle East Hub,11,305.35,3358.8500000000004,SHP10743,UPS Global,2024-09-29,2024-10-04,Delivered
10744,2024-10-10,Philips Healthcare,UK,Lithium Battery,Energy,Quantum Supplies,West Coast DC,8,196.65,1573.2,SHP10744,UPS Global,2024-10-14,2024-10-19,Delivered
10745,2024-03-02,Toyota Motors,South Korea,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Central Europe DC,115,82.65,9504.75,SHP10745,FedEx Logistics,2024-03-03,2024-03-05,Delivered
10746,2025-02-05,Microsoft Devices,India,WiFi Module,Electronics,BlueWave Materials,Middle East Hub,25,358.42,8960.5,SHP10746,FedEx Logistics,2025-02-07,2025-02-12,Delivered
10747,2024-02-29,Philips Healthcare,UK,Solar Panel,Energy,Quantum Supplies,Middle East Hub,126,476.1,59988.600000000006,SHP10747,FedEx Logistics,2024-03-01,2024-03-01,Delivered
10748,2024-09-25,Samsung Electronics,China,Lithium Battery,Energy,Quantum Supplies,West Coast DC,110,196.65,21631.5,SHP10748,DHL Express,2024-09-29,2024-10-03,Delivered
10749,2024-08-27,Huawei Tech,India,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,131,103.19,13517.89,SHP10749,Maersk Shipping,2024-09-01,2024-09-02,Delivered
10750,2024-10-02,Medtronic,India,Light Controller,Home Automation,BlueWave Materials,Asia Hub,12,117.98,1415.76,SHP10750,DHL Express,2024-10-07,2024-10-13,Delayed
10751,2024-05-27,BYD Auto,USA,Voice Assistant,Home Automation,Nova Industrial,East Coast DC,119,103.19,12279.61,SHP10751,DHL Express,2024-05-28,2024-05-30,Delivered
10752,2024-03-04,BYD Auto,USA,Fuel Injector,Automotive,Nova Industrial,East Coast DC,51,269.51,13745.01,SHP10752,Maersk Shipping,2024-03-07,2024-03-13,Delayed
10753,2024-11-11,Siemens AG,India,Thermostat,Home Automation,Sunrise Electronics,East Coast DC,115,418.73,48153.950000000004,SHP10753,FedEx Logistics,2024-11-13,2024-11-20,Delayed
10754,2025-01-30,Ford Motors,South Korea,Sensor Module,Electronics,Nova Industrial,Middle East Hub,58,43.17,2503.86,SHP10754,Maersk Shipping,2025-02-02,2025-02-08,Delayed
10755,2024-12-28,Apple Inc,UK,Door Sensor,Home Automation,GreenLeaf Components,East Coast DC,52,485.41,25241.32,SHP10755,DHL Express,2025-01-01,2025-01-03,Delivered
10756,2025-02-09,Bosch GmbH,UK,LED Driver,Electronics,Sunrise Electronics,East Coast DC,146,306.54,44754.840000000004,SHP10756,UPS Global,2025-02-11,2025-02-12,Delivered
10757,2025-02-09,Medtronic,India,Lithium Battery,Energy,Quantum Supplies,Asia Hub,58,196.65,11405.7,SHP10757,UPS Global,2025-02-12,2025-02-14,Delivered
10758,2024-06-29,Sony Corp,Netherlands,Inverter,Energy,Nova Industrial,Middle East Hub,182,370.02,67343.64,SHP10758,UPS Global,2024-07-02,2024-07-08,Delayed
10759,2025-06-04,NIO Inc,India,ECG Sensor,Healthcare,GreenLeaf Components,Central Europe DC,55,311.75,17146.25,SHP10759,DHL Express,2025-06-08,2025-06-10,Delivered
10760,2024-09-17,Ford Motors,South Korea,Voice Assistant,Home Automation,Nova Industrial,West Coast DC,92,103.19,9493.48,SHP10760,FedEx Logistics,2024-09-19,2024-09-21,Delivered
10761,2025-07-26,Tesla Motors,UK,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,166,269.51,44738.659999999996,SHP10761,FedEx Logistics,2025-07-28,2025-08-02,Delivered
10762,2024-10-07,Siemens AG,India,Fuel Injector,Automotive,Nova Industrial,Central Europe DC,114,269.51,30724.14,SHP10762,Maersk Shipping,2024-10-08,2024-10-11,Delivered
10763,2024-10-30,LG Electronics,Germany,Power Cable,Energy,Sunrise Electronics,Asia Hub,25,90.67,2266.75,SHP10763,DHL Express,2024-11-03,2024-11-04,Delivered
10764,2025-08-25,Panasonic Corp,Netherlands,Light Controller,Home Automation,BlueWave Materials,Middle East Hub,100,117.98,11798.0,SHP10764,UPS Global,2025-08-26,2025-08-27,Delivered
10765,2024-11-15,Amazon Robotics,Germany,Medical Tablet,Healthcare,Quantum Supplies,Central Europe DC,100,236.19,23619.0,SHP10765,Maersk Shipping,2024-11-18,2024-11-18,Delivered
10766,2024-11-25,Panasonic Corp,Netherlands,Oximeter,Healthcare,Sunrise Electronics,West Coast DC,29,192.69,5588.01,SHP10766,UPS Global,2024-11-30,2024-12-06,Delayed
10767,2024-08-13,Cisco Systems,UK,Thermostat,Home Automation,Sunrise Electronics,Asia Hub,127,418.73,53178.71,SHP10767,FedEx Logistics,2024-08-15,2024-08-15,Delivered
10768,2025-03-06,Sony Corp,Netherlands,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,97,82.65,8017.05,SHP10768,FedEx Logistics,2025-03-08,2025-03-13,Delivered
10769,2025-03-29,NIO Inc,India,WiFi Module,Electronics,BlueWave Materials,East Coast DC,54,358.42,19354.68,SHP10769,Maersk Shipping,2025-04-03,2025-04-04,Delivered
10770,2025-02-20,Cisco Systems,UK,EV Charger,Automotive,Sunrise Electronics,West Coast DC,48,103.95,4989.6,SHP10770,FedEx Logistics,2025-02-22,2025-02-23,Delivered
10771,2024-12-26,Toyota Motors,South Korea,Sensor Module,Electronics,Nova Industrial,Central Europe DC,110,43.17,4748.7,SHP10771,Maersk Shipping,2024-12-29,2025-01-05,Delayed
10772,2025-01-18,Microsoft Devices,India,WiFi Module,Electronics,BlueWave Materials,Asia Hub,130,358.42,46594.6,SHP10772,FedEx Logistics,2025-01-21,2025-01-24,Delivered
10773,2024-08-26,Ford Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,Middle East Hub,98,305.35,29924.300000000003,SHP10773,DHL Express,2024-08-29,2024-08-30,Delivered
10774,2025-08-31,Intel Corp,Japan,Blood Pressure Monitor,Healthcare,GreenLeaf Components,East Coast DC,133,82.65,10992.45,SHP10774,FedEx Logistics,2025-09-04,2025-09-08,Delivered
10775,2025-07-13,Samsung Electronics,China,Solar Panel,Energy,Quantum Supplies,West Coast DC,13,476.1,6189.3,SHP10775,FedEx Logistics,2025-07-18,2025-07-24,Delayed
10776,2025-04-16,Siemens AG,India,Thermostat,Home Automation,Sunrise Electronics,West Coast DC,132,418.73,55272.36,SHP10776,FedEx Logistics,2025-04-18,2025-04-23,Delivered
10777,2024-11-25,Samsung Electronics,China,Voice Assistant,Home Automation,Nova Industrial,Middle East Hub,124,103.19,12795.56,SHP10777,Maersk Shipping,2024-11-27,2024-11-28,Delivered
10778,2024-12-04,Medtronic,India,Solar Panel,Energy,Quantum Supplies,Middle East Hub,25,476.1,11902.5,SHP10778,FedEx Logistics,2024-12-05,2024-12-08,Delivered
10779,2025-08-24,Tesla Motors,UK,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,155,236.19,36609.45,SHP10779,DHL Express,2025-08-27,2025-09-02,Delayed
10780,2024-03-05,General Electric,China,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,147,90.66,13327.019999999999,SHP10780,DHL Express,2024-03-06,2024-03-07,Delivered
10781,2025-01-25,Bosch GmbH,UK,Smart Switch,Home Automation,Quantum Supplies,West Coast DC,36,24.98,899.28,SHP10781,FedEx Logistics,2025-01-28,2025-01-28,Delivered
10782,2024-05-12,Apple Inc,UK,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,125,311.75,38968.75,SHP10782,Maersk Shipping,2024-05-13,2024-05-17,Delivered
10783,2024-09-20,Huawei Tech,India,Oximeter,Healthcare,Sunrise Electronics,East Coast DC,30,192.69,5780.7,SHP10783,FedEx Logistics,2024-09-21,2024-09-21,Delivered
10784,2024-10-27,Microsoft Devices,India,Solar Panel,Energy,Quantum Supplies,Asia Hub,19,476.1,9045.9,SHP10784,UPS Global,2024-11-01,2024-11-03,Delivered
10785,2024-12-15,Huawei Tech,India,Blood Pressure Monitor,Healthcare,GreenLeaf Components,East Coast DC,192,82.65,15868.800000000001,SHP10785,UPS Global,2024-12-20,2024-12-22,Delivered
10786,2024-09-17,Medtronic,India,Brake Module,Automotive,Global Tech Parts,West Coast DC,58,224.49,13020.42,SHP10786,FedEx Logistics,2024-09-19,2024-09-19,Delivered
10787,2024-11-27,Huawei Tech,India,Sensor Module,Electronics,Nova Industrial,East Coast DC,160,43.17,6907.200000000001,SHP10787,UPS Global,2024-11-29,2024-11-30,Delivered
10788,2025-03-19,Cisco Systems,UK,Smart Switch,Home Automation,Quantum Supplies,Central Europe DC,7,24.98,174.86,SHP10788,UPS Global,2025-03-22,2025-03-27,Delivered
10789,2024-06-26,Siemens AG,India,EV Charger,Automotive,Sunrise Electronics,Middle East Hub,114,103.95,11850.300000000001,SHP10789,Maersk Shipping,2024-06-29,2024-07-05,Delayed
10790,2024-12-29,Panasonic Corp,Netherlands,Oximeter,Healthcare,Sunrise Electronics,Middle East Hub,151,192.69,29096.19,SHP10790,Maersk Shipping,2024-12-31,2025-01-06,Delayed
10791,2024-12-02,Tesla Motors,UK,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,13,196.65,2556.4500000000003,SHP10791,FedEx Logistics,2024-12-05,2024-12-05,Delivered
10792,2024-10-05,BYD Auto,USA,Brake Module,Automotive,Global Tech Parts,Central Europe DC,84,224.49,18857.16,SHP10792,Maersk Shipping,2024-10-08,2024-10-15,Delayed
10793,2025-03-16,NIO Inc,India,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,19,485.41,9222.79,SHP10793,Maersk Shipping,2025-03-20,2025-03-25,Delivered
10794,2025-01-24,Siemens AG,India,Inverter,Energy,Nova Industrial,East Coast DC,18,370.02,6660.36,SHP10794,FedEx Logistics,2025-01-25,2025-01-28,Delivered
10795,2024-05-11,Intel Corp,Japan,Sensor Module,Electronics,Nova Industrial,Asia Hub,75,43.17,3237.75,SHP10795,DHL Express,2024-05-15,2024-05-17,Delivered
10796,2025-04-17,Bosch GmbH,UK,PCB Board,Electronics,Quantum Supplies,Middle East Hub,35,435.1,15228.5,SHP10796,Maersk Shipping,2025-04-22,2025-04-23,Delivered
10797,2025-02-03,Apple Inc,UK,Smart Switch,Home Automation,Quantum Supplies,Middle East Hub,79,24.98,1973.42,SHP10797,DHL Express,2025-02-08,2025-02-08,Delivered
10798,2024-09-25,Apple Inc,UK,Brake Module,Automotive,Global Tech Parts,East Coast DC,146,224.49,32775.54,SHP10798,FedEx Logistics,2024-09-29,2024-10-05,Delayed
10799,2024-07-07,Sony Corp,Netherlands,Microcontroller,Electronics,Sunrise Electronics,Asia Hub,85,90.66,7706.099999999999,SHP10799,UPS Global,2024-07-10,2024-07-12,Delivered
10800,2024-02-11,Amazon Robotics,Germany,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,170,103.19,17542.3,SHP10800,UPS Global,2024-02-14,2024-02-19,Delivered
10801,2024-08-16,Intel Corp,Japan,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,118,236.19,27870.42,SHP10801,Maersk Shipping,2024-08-21,2024-08-28,Delayed
10802,2025-06-01,Cisco Systems,UK,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,166,311.75,51750.5,SHP10802,FedEx Logistics,2025-06-04,2025-06-05,Delivered
10803,2024-10-18,Bosch GmbH,UK,EV Charger,Automotive,Sunrise Electronics,Middle East Hub,151,103.95,15696.45,SHP10803,Maersk Shipping,2024-10-22,2024-10-25,Delivered
10804,2025-06-07,Panasonic Corp,Netherlands,Energy Meter,Energy,GreenLeaf Components,Middle East Hub,123,305.35,37558.05,SHP10804,DHL Express,2025-06-12,2025-06-18,Delayed
10805,2024-10-16,Intel Corp,Japan,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,166,90.66,15049.56,SHP10805,UPS Global,2024-10-20,2024-10-26,Delayed
10806,2024-01-24,Microsoft Devices,India,EV Charger,Automotive,Sunrise Electronics,Asia Hub,128,103.95,13305.6,SHP10806,UPS Global,2024-01-28,2024-02-04,Delayed
10807,2025-03-16,General Electric,China,WiFi Module,Electronics,BlueWave Materials,Asia Hub,98,358.42,35125.16,SHP10807,DHL Express,2025-03-20,2025-03-25,Delivered
10808,2025-06-28,Huawei Tech,India,Brake Module,Automotive,Global Tech Parts,East Coast DC,81,224.49,18183.690000000002,SHP10808,UPS Global,2025-06-30,2025-06-30,Delivered
10809,2025-01-12,Siemens AG,India,WiFi Module,Electronics,BlueWave Materials,West Coast DC,187,358.42,67024.54000000001,SHP10809,UPS Global,2025-01-13,2025-01-19,Delayed
10810,2025-02-19,LG Electronics,Germany,Voice Assistant,Home Automation,Nova Industrial,Middle East Hub,13,103.19,1341.47,SHP10810,DHL Express,2025-02-20,2025-02-26,Delayed
10811,2025-02-06,LG Electronics,Germany,Solar Panel,Energy,Quantum Supplies,Middle East Hub,185,476.1,88078.5,SHP10811,UPS Global,2025-02-07,2025-02-11,Delivered
10812,2024-02-27,Siemens AG,India,Inverter,Energy,Nova Industrial,Central Europe DC,60,370.02,22201.199999999997,SHP10812,DHL Express,2024-03-03,2024-03-05,Delivered
10813,2024-06-02,Siemens AG,India,Brake Module,Automotive,Global Tech Parts,Asia Hub,148,224.49,33224.520000000004,SHP10813,UPS Global,2024-06-06,2024-06-10,Delivered
10814,2024-09-03,BYD Auto,USA,PCB Board,Electronics,Quantum Supplies,West Coast DC,120,435.1,52212.0,SHP10814,Maersk Shipping,2024-09-05,2024-09-09,Delivered
10815,2024-05-18,General Electric,China,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,130,236.19,30704.7,SHP10815,DHL Express,2024-05-19,2024-05-23,Delivered
10816,2025-01-26,Medtronic,India,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,109,236.19,25744.71,SHP10816,DHL Express,2025-01-30,2025-02-03,Delivered
10817,2025-03-20,Sony Corp,Netherlands,Fuel Injector,Automotive,Nova Industrial,East Coast DC,113,269.51,30454.629999999997,SHP10817,UPS Global,2025-03-22,2025-03-22,Delivered
10818,2025-05-13,Sony Corp,Netherlands,Solar Panel,Energy,Quantum Supplies,Central Europe DC,124,476.1,59036.4,SHP10818,FedEx Logistics,2025-05-18,2025-05-25,Delayed
10819,2025-01-11,Microsoft Devices,India,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,100,156.69,15669.0,SHP10819,FedEx Logistics,2025-01-16,2025-01-22,Delayed
10820,2024-11-21,Tesla Motors,UK,LED Driver,Electronics,Sunrise Electronics,East Coast DC,5,306.54,1532.7,SHP10820,Maersk Shipping,2024-11-24,2024-11-24,Delivered
10821,2024-11-26,Amazon Robotics,Germany,Medical Tablet,Healthcare,Quantum Supplies,Asia Hub,77,236.19,18186.63,SHP10821,Maersk Shipping,2024-12-01,2024-12-03,Delivered
10822,2024-11-16,LG Electronics,Germany,Door Sensor,Home Automation,GreenLeaf Components,Asia Hub,40,485.41,19416.4,SHP10822,UPS Global,2024-11-21,2024-11-21,Delivered
10823,2025-07-05,BYD Auto,USA,GPS Unit,Automotive,GreenLeaf Components,Asia Hub,107,156.25,16718.75,SHP10823,UPS Global,2025-07-06,2025-07-08,Delivered
10824,2024-05-09,Medtronic,India,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,165,156.69,25853.85,SHP10824,FedEx Logistics,2024-05-12,2024-05-17,Delivered
10825,2025-08-13,Philips Healthcare,UK,Sensor Module,Electronics,Nova Industrial,Asia Hub,123,43.17,5309.91,SHP10825,Maersk Shipping,2025-08-16,2025-08-19,Delivered
10826,2025-01-23,Ford Motors,South Korea,Light Controller,Home Automation,BlueWave Materials,Central Europe DC,151,117.98,17814.98,SHP10826,DHL Express,2025-01-27,2025-02-03,Delayed
10827,2025-05-17,LG Electronics,Germany,Inverter,Energy,Nova Industrial,Middle East Hub,84,370.02,31081.68,SHP10827,UPS Global,2025-05-19,2025-05-20,Delivered
10828,2024-12-21,Huawei Tech,India,Power Cable,Energy,Sunrise Electronics,East Coast DC,97,90.67,8794.99,SHP10828,UPS Global,2024-12-23,2024-12-27,Delivered
10829,2024-05-15,Medtronic,India,Medical Tablet,Healthcare,Quantum Supplies,Middle East Hub,91,236.19,21493.29,SHP10829,FedEx Logistics,2024-05-17,2024-05-17,Delivered
10830,2024-07-15,LG Electronics,Germany,Inverter,Energy,Nova Industrial,Asia Hub,101,370.02,37372.02,SHP10830,DHL Express,2024-07-17,2024-07-17,Delivered
10831,2024-09-20,LG Electronics,Germany,Energy Meter,Energy,GreenLeaf Components,Asia Hub,143,305.35,43665.05,SHP10831,Maersk Shipping,2024-09-25,2024-09-26,Delivered
10832,2025-08-09,Medtronic,India,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,194,103.19,20018.86,SHP10832,UPS Global,2025-08-10,2025-08-17,Delayed
10833,2024-12-29,Panasonic Corp,Netherlands,Smart Thermometer,Healthcare,Nova Industrial,Central Europe DC,9,156.69,1410.21,SHP10833,FedEx Logistics,2024-12-30,2025-01-05,Delayed
10834,2024-08-23,BYD Auto,USA,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,25,103.19,2579.75,SHP10834,DHL Express,2024-08-26,2024-09-02,Delayed
10835,2025-08-27,LG Electronics,Germany,Thermostat,Home Automation,Sunrise Electronics,Asia Hub,105,418.73,43966.65,SHP10835,DHL Express,2025-08-29,2025-09-04,Delayed
10836,2024-08-16,Cisco Systems,UK,Energy Meter,Energy,GreenLeaf Components,Asia Hub,95,305.35,29008.250000000004,SHP10836,UPS Global,2024-08-20,2024-08-22,Delivered
10837,2024-03-28,Microsoft Devices,India,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,194,162.56,31536.64,SHP10837,DHL Express,2024-04-02,2024-04-03,Delivered
10838,2024-05-05,General Electric,China,Brake Module,Automotive,Global Tech Parts,West Coast DC,186,224.49,41755.14,SHP10838,UPS Global,2024-05-07,2024-05-10,Delivered
10839,2025-07-09,Cisco Systems,UK,Engine Sensor,Automotive,Global Tech Parts,Central Europe DC,30,162.56,4876.8,SHP10839,DHL Express,2025-07-13,2025-07-13,Delivered
10840,2025-07-22,Ford Motors,South Korea,ECG Sensor,Healthcare,GreenLeaf Components,Central Europe DC,5,311.75,1558.75,SHP10840,DHL Express,2025-07-24,2025-07-29,Delivered
10841,2024-12-05,Sony Corp,Netherlands,WiFi Module,Electronics,BlueWave Materials,Asia Hub,184,358.42,65949.28,SHP10841,DHL Express,2024-12-08,2024-12-15,Delayed
10842,2025-05-20,Huawei Tech,India,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,135,196.65,26547.75,SHP10842,Maersk Shipping,2025-05-22,2025-05-26,Delivered
10843,2024-11-26,Philips Healthcare,UK,Solar Panel,Energy,Quantum Supplies,Middle East Hub,163,476.1,77604.3,SHP10843,UPS Global,2024-11-28,2024-11-28,Delivered
10844,2025-02-02,Tesla Motors,UK,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,125,306.54,38317.5,SHP10844,Maersk Shipping,2025-02-07,2025-02-09,Delivered
10845,2024-11-30,Bosch GmbH,UK,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,180,485.41,87373.8,SHP10845,Maersk Shipping,2024-12-05,2024-12-10,Delivered
10846,2025-03-05,Microsoft Devices,India,LED Driver,Electronics,Sunrise Electronics,West Coast DC,82,306.54,25136.280000000002,SHP10846,FedEx Logistics,2025-03-09,2025-03-11,Delivered
10847,2024-09-18,Bosch GmbH,UK,Energy Meter,Energy,GreenLeaf Components,Middle East Hub,119,305.35,36336.65,SHP10847,DHL Express,2024-09-19,2024-09-20,Delivered
10848,2025-05-30,Toyota Motors,South Korea,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,18,306.54,5517.72,SHP10848,Maersk Shipping,2025-06-04,2025-06-05,Delivered
10849,2025-07-30,Apple Inc,UK,EV Charger,Automotive,Sunrise Electronics,Central Europe DC,117,103.95,12162.15,SHP10849,Maersk Shipping,2025-08-01,2025-08-01,Delivered
10850,2025-06-05,Medtronic,India,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,18,485.41,8737.380000000001,SHP10850,FedEx Logistics,2025-06-10,2025-06-17,Delayed
10851,2024-01-28,Philips Healthcare,UK,Solar Panel,Energy,Quantum Supplies,Asia Hub,163,476.1,77604.3,SHP10851,FedEx Logistics,2024-02-02,2024-02-07,Delivered
10852,2025-05-07,NIO Inc,India,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,127,311.75,39592.25,SHP10852,UPS Global,2025-05-09,2025-05-16,Delayed
10853,2025-03-24,Panasonic Corp,Netherlands,PCB Board,Electronics,Quantum Supplies,Middle East Hub,124,435.1,53952.4,SHP10853,DHL Express,2025-03-29,2025-04-03,Delivered
10854,2025-07-15,Intel Corp,Japan,Energy Meter,Energy,GreenLeaf Components,Central Europe DC,184,305.35,56184.4,SHP10854,Maersk Shipping,2025-07-18,2025-07-18,Delivered
10855,2024-07-25,Amazon Robotics,Germany,Sensor Module,Electronics,Nova Industrial,West Coast DC,65,43.17,2806.05,SHP10855,FedEx Logistics,2024-07-28,2024-08-01,Delivered
10856,2025-06-07,Ford Motors,South Korea,Power Cable,Energy,Sunrise Electronics,East Coast DC,85,90.67,7706.95,SHP10856,UPS Global,2025-06-09,2025-06-09,Delivered
10857,2024-05-27,Tesla Motors,UK,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,90,306.54,27588.600000000002,SHP10857,FedEx Logistics,2024-05-29,2024-05-29,Delivered
10858,2024-04-02,BYD Auto,USA,Power Cable,Energy,Sunrise Electronics,Middle East Hub,145,90.67,13147.15,SHP10858,Maersk Shipping,2024-04-06,2024-04-10,Delivered
10859,2024-06-07,Tesla Motors,UK,Blood Pressure Monitor,Healthcare,GreenLeaf Components,East Coast DC,153,82.65,12645.45,SHP10859,UPS Global,2024-06-08,2024-06-14,Delayed
10860,2024-10-19,LG Electronics,Germany,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,71,358.42,25447.82,SHP10860,FedEx Logistics,2024-10-22,2024-10-26,Delivered
10861,2025-02-10,Philips Healthcare,UK,Smart Switch,Home Automation,Quantum Supplies,West Coast DC,156,24.98,3896.88,SHP10861,UPS Global,2025-02-14,2025-02-19,Delivered
10862,2024-06-12,Amazon Robotics,Germany,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,174,306.54,53337.96000000001,SHP10862,FedEx Logistics,2024-06-16,2024-06-16,Delivered
10863,2024-08-07,Cisco Systems,UK,Medical Tablet,Healthcare,Quantum Supplies,Central Europe DC,63,236.19,14879.97,SHP10863,DHL Express,2024-08-11,2024-08-16,Delivered
10864,2024-07-10,Medtronic,India,WiFi Module,Electronics,BlueWave Materials,Asia Hub,103,358.42,36917.26,SHP10864,UPS Global,2024-07-11,2024-07-13,Delivered
10865,2024-11-27,Toyota Motors,South Korea,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,144,485.41,69899.04000000001,SHP10865,DHL Express,2024-11-30,2024-11-30,Delivered
10866,2024-11-26,Cisco Systems,UK,Brake Module,Automotive,Global Tech Parts,Central Europe DC,37,224.49,8306.130000000001,SHP10866,FedEx Logistics,2024-12-01,2024-12-01,Delivered
10867,2024-12-28,Sony Corp,Netherlands,Brake Module,Automotive,Global Tech Parts,West Coast DC,193,224.49,43326.57,SHP10867,UPS Global,2024-12-30,2025-01-04,Delivered
10868,2025-04-19,Amazon Robotics,Germany,Light Controller,Home Automation,BlueWave Materials,East Coast DC,132,117.98,15573.36,SHP10868,DHL Express,2025-04-22,2025-04-26,Delivered
10869,2025-06-07,General Electric,China,Thermostat,Home Automation,Sunrise Electronics,Central Europe DC,114,418.73,47735.22,SHP10869,Maersk Shipping,2025-06-09,2025-06-14,Delivered
10870,2025-08-02,NIO Inc,India,EV Charger,Automotive,Sunrise Electronics,East Coast DC,196,103.95,20374.2,SHP10870,DHL Express,2025-08-06,2025-08-11,Delivered
10871,2024-10-09,Intel Corp,Japan,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,194,306.54,59468.76,SHP10871,FedEx Logistics,2024-10-12,2024-10-12,Delivered
10872,2025-05-13,Ford Motors,South Korea,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,106,90.66,9609.96,SHP10872,UPS Global,2025-05-15,2025-05-19,Delivered
10873,2024-12-22,General Electric,China,WiFi Module,Electronics,BlueWave Materials,Asia Hub,61,358.42,21863.620000000003,SHP10873,Maersk Shipping,2024-12-25,2024-12-30,Delivered
10874,2024-05-25,Ford Motors,South Korea,Fuel Injector,Automotive,Nova Industrial,West Coast DC,40,269.51,10780.4,SHP10874,UPS Global,2024-05-28,2024-06-03,Delayed
10875,2025-04-07,Medtronic,India,WiFi Module,Electronics,BlueWave Materials,Asia Hub,60,358.42,21505.2,SHP10875,Maersk Shipping,2025-04-12,2025-04-17,Delivered
10876,2025-06-17,LG Electronics,Germany,PCB Board,Electronics,Quantum Supplies,East Coast DC,63,435.1,27411.300000000003,SHP10876,Maersk Shipping,2025-06-18,2025-06-20,Delivered
10877,2025-06-21,Panasonic Corp,Netherlands,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,44,156.69,6894.36,SHP10877,Maersk Shipping,2025-06-23,2025-06-30,Delayed
10878,2025-08-01,Toyota Motors,South Korea,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,118,306.54,36171.72,SHP10878,Maersk Shipping,2025-08-04,2025-08-10,Delayed
10879,2024-06-02,LG Electronics,Germany,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,106,196.65,20844.9,SHP10879,FedEx Logistics,2024-06-05,2024-06-05,Delivered
10880,2025-02-04,Intel Corp,Japan,GPS Unit,Automotive,GreenLeaf Components,Central Europe DC,107,156.25,16718.75,SHP10880,FedEx Logistics,2025-02-09,2025-02-11,Delivered
10881,2024-09-26,Philips Healthcare,UK,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,17,485.41,8251.970000000001,SHP10881,Maersk Shipping,2024-09-30,2024-10-01,Delivered
10882,2024-02-19,Intel Corp,Japan,Smart Thermometer,Healthcare,Nova Industrial,West Coast DC,108,156.69,16922.52,SHP10882,DHL Express,2024-02-24,2024-02-27,Delivered
10883,2025-01-11,Siemens AG,India,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,52,162.56,8453.12,SHP10883,UPS Global,2025-01-14,2025-01-17,Delivered
10884,2024-07-25,Cisco Systems,UK,Sensor Module,Electronics,Nova Industrial,East Coast DC,102,43.17,4403.34,SHP10884,Maersk Shipping,2024-07-28,2024-07-28,Delivered
10885,2024-08-10,Huawei Tech,India,EV Charger,Automotive,Sunrise Electronics,Central Europe DC,150,103.95,15592.5,SHP10885,FedEx Logistics,2024-08-12,2024-08-17,Delivered
